problem_id,contestId,index,name,rating,tags
138-A,138,A,Literature Lesson,1600,implementation
137-E,137,E,Last Chance,2000,"data structures,implementation,strings"
137-D,137,D,Palindromes,1900,"dp,strings"
137-C,137,C,History,1500,sortings
137-B,137,B,Permutation,1000,greedy
137-A,137,A,Postcards and photos,900,implementation
136-B,136,B,Ternary Logic,1100,"implementation,math"
136-A,136,A,Presents,800,implementation
135-E,135,E,Weak Subsequence,3000,combinatorics
135-D,135,D,Cycle,2500,"brute force,dfs and similar,implementation"
135-C,135,C,Zero-One,1900,"constructive algorithms,games,greedy"
135-B,135,B,Rectangle and Square,1600,"brute force,geometry,math"
135-A,135,A,Replacement,1300,"greedy,implementation,sortings"
134-C,134,C,Swaps,2200,"constructive algorithms,graphs,greedy"
134-B,134,B,Pairs of Numbers,1900,"brute force,dfs and similar,math,number theory"
134-A,134,A,Average Numbers,1200,"brute force,implementation"
133-B,133,B,Unary,1200,implementation
133-A,133,A,HQ9+,900,implementation
132-E,132,E,Bits of merry old England,2700,"flows,graphs"
132-D,132,D,Constants in the language of Shakespeare,2100,"constructive algorithms,dp,greedy"
132-C,132,C,Logo Turtle,1800,dp
132-B,132,B,Piet,2100,implementation
132-A,132,A,Turing Tape,1300,implementation
131-F,131,F,Present to Mom,2000,"binary search,two pointers"
131-E,131,E,Yet Another Task with Queens,1700,sortings
131-D,131,D,Subway,1600,"dfs and similar,graphs"
131-C,131,C,The World is a Theatre,1400,"combinatorics,math"
131-B,131,B,Opposites Attract,1200,"implementation,math"
131-A,131,A,cAPS lOCK,1000,"implementation,strings"
130-J,130,J,Date calculation,1800,*special
130-I,130,I,Array sorting,2300,"*special,sortings"
130-H,130,H,Balanced brackets,1600,*special
130-G,130,G,CAPS LOCK ON,1700,*special
130-F,130,F,Prime factorization,1600,*special
130-E,130,E,Tribonacci numbers,1600,*special
130-D,130,D,Exponentiation,1500,*special
130-C,130,C,Decimal sum,1500,*special
130-B,130,B,Gnikool Ssalg,1400,"*special,implementation,strings"
130-A,130,A,Hexagonal numbers,900,"*special,implementation"
129-B,129,B,Students and Shoelaces,1200,"brute force,dfs and similar,graphs,implementation"
129-A,129,A,Cookies,900,implementation
128-E,128,E,Birthday,2900,"geometry,math"
128-D,128,D,Numbers,2000,"constructive algorithms,implementation"
128-C,128,C,Games with Rectangle,2000,"combinatorics,dp"
128-B,128,B,String,2100,"brute force,constructive algorithms,hashing,implementation,string suffix structures,strings"
128-A,128,A,Statues,1500,dfs and similar
127-B,127,B,Canvas Frames,1000,implementation
127-A,127,A,Wasted Time,900,geometry
126-E,126,E,Pills,2900,"brute force,flows"
126-D,126,D,Fibonacci Sums,2300,"dp,math"
126-C,126,C,E-reader Display,2000,"constructive algorithms,greedy"
126-B,126,B,Password,1700,"binary search,dp,hashing,string suffix structures,strings"
126-A,126,A,Hot Bath,1900,"binary search,brute force,math"
125-E,125,E,MST Company,2400,"binary search,graphs"
125-D,125,D,Two progressions,2200,"constructive algorithms,greedy"
125-C,125,C,Hobbits' Party,1600,"constructive algorithms,greedy"
125-B,125,B,Simple XML,1000,implementation
125-A,125,A,Measuring Lengths in Baden,1400,math
124-B,124,B,Permutations,1400,"brute force,combinatorics,implementation"
124-A,124,A,The number of positions,1000,math
123-E,123,E,Maze,2500,"dfs and similar,dp,probabilities,trees"
123-D,123,D,String,2300,string suffix structures
123-C,123,C,Brackets,2300,"combinatorics,dp,greedy"
123-B,123,B,Squares,1800,math
123-A,123,A,Prime Permutation,1300,"implementation,number theory,strings"
122-B,122,B,Lucky Substring,1000,"brute force,implementation"
122-A,122,A,Lucky Division,1000,"brute force,number theory"
121-E,121,E,Lucky Array,2400,data structures
121-D,121,D,Lucky Segments,2500,"binary search,implementation,two pointers"
121-C,121,C,Lucky Permutation,1900,"brute force,combinatorics,number theory"
121-B,121,B,Lucky Transformation,1500,strings
121-A,121,A,Lucky Sum,1100,implementation
120-J,120,J,Minimum Sum,1900,"divide and conquer,geometry,sortings"
120-I,120,I,Luck is in Numbers,2200,greedy
120-H,120,H,Brevity is Soul of Wit,1800,graph matchings
120-G,120,G,Boom,1800,implementation
120-F,120,F,Spiders,1400,"dp,greedy,trees"
120-E,120,E,Put Knight!,1400,"games,math"
120-D,120,D,Three Sons,1400,brute force
120-C,120,C,Winnie-the-Pooh and honey,1100,"implementation,math"
120-B,120,B,Quiz League,1100,implementation
120-A,120,A,Elevator,1000,"brute force,implementation,math"
119-E,119,E,Alternative Reality,2400,geometry
119-D,119,D,String Transformation,2500,"hashing,strings"
119-C,119,C,Education Reform,2000,dp
119-B,119,B,Before Exam,1900,"constructive algorithms,implementation,sortings"
119-A,119,A,Epic Game,800,implementation
118-E,118,E,Bertown roads,2000,"dfs and similar,graphs"
118-D,118,D,Caesar's Legions,1700,dp
118-C,118,C,Fancy Number,1900,"brute force,greedy,sortings,strings"
118-B,118,B,Present from Lena,1000,"constructive algorithms,implementation"
118-A,118,A,String Task,1000,"implementation,strings"
117-E,117,E,Tree or not Tree,2900,"data structures,divide and conquer,graphs,implementation,trees"
117-D,117,D,Not Quick Transformation,2500,"divide and conquer,math"
117-C,117,C,Cycle,2000,"dfs and similar,graphs"
117-B,117,B,Very Interesting Game,1800,"brute force,number theory"
117-A,117,A,Elevator,1300,"implementation,math"
116-B,116,B,Little Pigs and Wolves,1100,"greedy,implementation"
116-A,116,A,Tram,800,implementation
115-E,115,E,Linear Kingdom Races,2400,"data structures,dp"
115-D,115,D,Unambiguous Arithmetic Expression,2600,"dp,expression parsing"
115-C,115,C,Plumber,2200,math
115-B,115,B,Lawnmower,1500,"greedy,sortings"
115-A,115,A,Party,900,"dfs and similar,graphs,trees"
114-B,114,B,PFAST Inc.,1500,"bitmasks,brute force,graphs"
114-A,114,A,Cifera,1000,math
113-E,113,E,Sleeping,2700,"combinatorics,implementation,math"
113-D,113,D,Museum,2700,"math,matrices,probabilities"
113-C,113,C,Double Happiness,2200,"brute force,math,number theory"
113-B,113,B,Petr#,2000,"brute force,data structures,hashing,strings"
113-A,113,A,Grammar Lessons,1600,"implementation,strings"
112-B,112,B,Petya and Square,1200,"implementation,math"
112-A,112,A,Petya and Strings,800,"implementation,strings"
111-E,111,E,Petya and Rectangle,2900,
111-D,111,D,Petya and Coloring,2300,"combinatorics,dp"
111-C,111,C,Petya and Spiders,2100,"bitmasks,dp,dsu"
111-B,111,B,Petya and Divisors,1900,"binary search,data structures,number theory"
111-A,111,A,Petya and Inequiations,1400,greedy
110-B,110,B,Lucky String,1100,"constructive algorithms,strings"
110-A,110,A,Nearly Lucky Number,800,implementation
109-E,109,E,Lucky Interval,2700,"brute force,math"
109-D,109,D,Lucky Sorting,2000,"constructive algorithms,sortings"
109-C,109,C,Lucky Tree,1900,"dp,dsu,trees"
109-B,109,B,Lucky Probability,1900,"brute force,probabilities"
109-A,109,A,Lucky Sum of Digits,1000,"brute force,implementation"
108-B,108,B,Datatypes,1400,"math,sortings"
108-A,108,A,Palindromic Times,1000,"implementation,strings"
107-E,107,E,Darts,2700,"geometry,probabilities"
107-D,107,D,Crime Management,2400,"dp,graphs,matrices"
107-C,107,C,Arrangement,2400,"bitmasks,dp"
107-B,107,B,Basketball Team,1600,"combinatorics,dp,math,probabilities"
107-A,107,A,Dorm Water Supply,1400,"dfs and similar,graphs"
106-E,106,E,Space Rescuers,2100,"geometry,ternary search"
106-D,106,D,Treasure Island,1700,"brute force,implementation"
106-C,106,C,Buns,1700,dp
106-B,106,B,Choosing Laptop,1000,"brute force,implementation"
106-A,106,A,Card Game,1000,implementation
105-E,105,E,Lift and Throw,2500,brute force
105-D,105,D,Entertaining Geodetics,2700,"brute force,dsu,implementation"
105-C,105,C,Item World,2200,"brute force,implementation,sortings"
105-B,105,B,Dark Assembly,1800,"brute force,probabilities"
105-A,105,A,Transmigration,1700,implementation
104-A,104,A,Blackjack,800,implementation
103-E,103,E,Buying Sets,2900,"flows,graph matchings"
103-D,103,D,Time to Raid Cowavans,2100,"brute force,data structures,sortings"
103-C,103,C,Russian Roulette,1900,"constructive algorithms,greedy"
103-B,103,B,Cthulhu,1500,"dfs and similar,dsu,graphs"
103-A,103,A,Testing Pants for Sadness,1100,"greedy,implementation,math"
102-B,102,B,Sum of Digits,1000,implementation
102-A,102,A,Clothes,1200,brute force
101-E,101,E,Candies and Stones,2500,"divide and conquer,dp"
101-D,101,D,Castle,2300,"dp,greedy,probabilities,sortings,trees"
101-C,101,C,Vectors,2000,"implementation,math"
101-B,101,B,Buses,1700,"binary search,data structures,dp"
101-A,101,A,Homework,1200,greedy
100-J,100,J,Interval Coloring,2400,"*special,greedy,math"
100-I,100,I,Rotation,1500,"*special,geometry,math"
100-H,100,H,Battleship,2100,"*special,dfs and similar,implementation"
100-G,100,G,Name the album,1800,"*special,data structures,implementation"
100-F,100,F,Polynom,1800,"*special,implementation"
100-E,100,E,Lamps in a Line,1600,"*special,math"
100-D,100,D,World of Mouth,1500,"*special,strings"
100-C,100,C,A+B,1400,"*special,implementation"
100-B,100,B,Friendly Numbers,1500,"*special,implementation"
100-A,100,A,Carpeting the Room,1100,"*special,implementation"
99-B,99,B,Help Chef Gerasim,1300,"implementation,sortings"
99-A,99,A,Help Far Away Kingdom,800,strings
98-E,98,E,Help Shrek and Donkey,2700,"dp,games,math,probabilities"
98-D,98,D,Help Monks,2500,constructive algorithms
98-C,98,C,Help Greg the Dwarf,2500,"geometry,ternary search"
98-B,98,B,Help King,2200,"implementation,probabilities,trees"
98-A,98,A,Help Victoria the Wise,1700,"brute force,implementation"
97-E,97,E,Leaders,2200,"dfs and similar,dsu,graphs,trees"
97-D,97,D,Robot in Basement,2700,"bitmasks,brute force,implementation"
97-C,97,C,Winning Strategy,2400,"binary search,graphs,math,shortest paths"
97-B,97,B,Superset,2300,"constructive algorithms,divide and conquer"
97-A,97,A,Domino,2400,"brute force,implementation"
96-B,96,B,Lucky Numbers (easy),1300,"binary search,bitmasks,brute force"
96-A,96,A,Football,900,"implementation,strings"
95-E,95,E,Lucky Country,2500,"dp,dsu,graphs"
95-D,95,D,Horse Races,2500,"dp,math"
95-C,95,C,Volleyball,1900,shortest paths
95-B,95,B,Lucky Numbers,1800,"dp,greedy"
95-A,95,A,Hockey,1600,"implementation,strings"
94-B,94,B,Friends,1300,"graphs,implementation,math"
94-A,94,A,Restoring Password,900,"implementation,strings"
93-E,93,E,Lostborn,2600,"dp,math,number theory"
93-D,93,D,Flags,2500,"dp,math,matrices"
93-C,93,C,Azembler,2500,"brute force,implementation"
93-B,93,B,End of Exams,1900,greedy
93-A,93,A,Frames,1700,implementation
92-B,92,B,Binary Number,1300,greedy
92-A,92,A,Chips,800,"implementation,math"
91-E,91,E,Igloo Skyscraper,2500,"data structures,geometry"
91-D,91,D,Grocer's Problem,2600,"constructive algorithms,graphs,greedy"
91-C,91,C,Ski Base,2300,"combinatorics,dsu,graphs"
91-B,91,B,Queue,1500,"binary search,data structures"
91-A,91,A,Newspaper Headline,1500,"greedy,strings"
90-B,90,B,African Crossword,1100,"implementation,strings"
90-A,90,A,Cableway,1000,"greedy,math"
89-E,89,E,Fire and Ice,2900,greedy
89-D,89,D,Space mines,2500,geometry
89-C,89,C,Chip Play,2300,"brute force,data structures,implementation"
89-B,89,B,Widget Library,2300,"dp,expression parsing,graphs,implementation"
89-A,89,A,Robbery,1800,greedy
88-B,88,B,Keyboard,1500,implementation
88-A,88,A,Chord,1200,"brute force,implementation"
87-E,87,E,Mogohu-Rea Idol,2600,geometry
87-D,87,D,Beautiful Road,2300,"dfs and similar,dp,dsu,graphs,implementation,sortings,trees"
87-C,87,C,Interesting Game,2000,"dp,games,math"
87-B,87,B,Vasya and Types,1800,"implementation,strings"
87-A,87,A,Trains,1500,"implementation,math"
86-E,86,E,Long sequence,2700,"brute force,math,matrices"
86-D,86,D,Powerful array,2200,"data structures,implementation,math,two pointers"
86-C,86,C,Genetic engineering,2500,"dp,string suffix structures,trees"
86-B,86,B,Tetris revisited,2200,"constructive algorithms,graph matchings,greedy,math"
86-A,86,A,Reflection,1600,math
85-E,85,E,Guard Towers,2600,"binary search,dsu,geometry,graphs,sortings"
85-D,85,D,Sum of Medians,2300,"binary search,brute force,data structures,implementation"
85-C,85,C,Petya and Tree,2200,"binary search,dfs and similar,probabilities,sortings,trees"
85-B,85,B,Embassy Queue,1800,"data structures,greedy"
85-A,85,A,Domino,1300,"constructive algorithms,implementation"
84-C,84,C,Biathlon,1700,"binary search,implementation"
84-A,84,A,Toy Army,900,"math,number theory"
83-E,83,E,Two Subsequences,2800,"bitmasks,dp"
83-D,83,D,Numbers,2400,"dp,math,number theory"
83-C,83,C,Track,2400,"graphs,greedy,shortest paths"
83-B,83,B,Doctor,1800,"binary search,math,sortings"
83-A,83,A,Magical Array,1300,math
82-E,82,E,Corridor,2600,geometry
82-D,82,D,Two out of Three,2000,dp
82-C,82,C,General Mobilization,2000,"data structures,dfs and similar,sortings"
82-B,82,B,Sets,1700,"constructive algorithms,hashing,implementation"
82-A,82,A,Double Cola,1100,"implementation,math"
81-E,81,E,Pairs,2700,"dfs and similar,dp,dsu,graphs,implementation,trees"
81-D,81,D,Polycarp's Picture Gallery,2100,"constructive algorithms,greedy"
81-C,81,C,Average Score,1700,"greedy,math,sortings"
81-B,81,B,Sequence Formatting,1700,"implementation,strings"
81-A,81,A,Plug-in,1400,implementation
80-B,80,B,Depression,1200,"geometry,math"
80-A,80,A,Panoramix's Prediction,800,brute force
79-E,79,E,Security System,2900,math
79-D,79,D,Password,2800,"bitmasks,dp,shortest paths"
79-C,79,C,Beaver,1800,"data structures,dp,greedy,hashing,strings,two pointers"
79-B,79,B,Colorful Field,1400,"implementation,sortings"
79-A,79,A,Bus Game,1200,greedy
78-E,78,E,Evacuation,2300,"flows,graphs,shortest paths"
78-D,78,D,Archer's Shot,2300,"binary search,geometry,math,two pointers"
78-C,78,C,Beaver Game,2000,"dp,games,number theory"
78-B,78,B,Easter Eggs,1200,"constructive algorithms,implementation"
78-A,78,A,Haiku,800,"implementation,strings"
77-E,77,E,Martian Food,2800,geometry
77-D,77,D,Domino Carpet,2300,"dp,implementation"
77-C,77,C,Beavermuncher-0xFF,2100,"dfs and similar,dp,dsu,greedy,trees"
77-B,77,B,Falling Anvils,1800,"math,probabilities"
77-A,77,A,Heroes,1400,"brute force,implementation"
76-F,76,F,Tourist,2300,"binary search,data structures,dp"
76-E,76,E,Points,1700,"implementation,math"
76-D,76,D,Plus and xor,1700,"dp,greedy,math"
76-C,76,C,Mutation,2700,"bitmasks,dp,math"
76-B,76,B,Mice,2100,"greedy,two pointers"
76-A,76,A,Gift,2200,"dsu,graphs,sortings,trees"
75-E,75,E,Ship's Shortest Path,2400,"geometry,shortest paths"
75-D,75,D,Big Maximum Sum,2000,"data structures,dp,greedy,implementation,math,trees"
75-C,75,C,Modified GCD,1600,"binary search,number theory"
75-B,75,B,Facetook Priority Wall,1500,"expression parsing,implementation,strings"
75-A,75,A,Life Without Zeros,1000,implementation
74-E,74,E,Shift It!,2800,constructive algorithms
74-D,74,D,Hanger,2400,data structures
74-C,74,C,Chessboard Billiard,2100,"dfs and similar,dsu,graphs,number theory"
74-B,74,B,Train,1500,"dp,games,greedy"
74-A,74,A,Room Leader,1000,implementation
73-F,73,F,Plane of Tanks,2900,"brute force,geometry"
73-E,73,E,Morrowindows,2400,"math,number theory"
73-D,73,D,FreeDiv,2200,"dfs and similar,graphs,greedy"
73-C,73,C,LionAge II,1800,dp
73-B,73,B,Need For Brake,2000,"binary search,greedy,sortings"
73-A,73,A,The Elder Trolls IV: Oblivon,1600,"greedy,math"
72-I,72,I,Goofy Numbers,1500,"*special,implementation"
72-H,72,H,Reverse It!,1600,"*special,implementation"
72-G,72,G,Fibonacci army,1000,"*special,dp"
72-F,72,F,Oil,1900,"*special,greedy,math"
72-E,72,E,Ali goes shopping,1800,"*special,brute force,strings"
72-D,72,D,Perse-script,2300,"*special,expression parsing"
72-C,72,C,Extraordinarily Nice Numbers,1200,"*special,math"
72-B,72,B,INI-file,2200,"*special,implementation"
72-A,72,A,"Goshtasp, Vishtasp and Eidi",1800,"*special,greedy,math"
71-E,71,E,Nuclear Fusion,2200,"bitmasks,dp"
71-D,71,D,Solitaire,2200,"brute force,implementation"
71-C,71,C,Round Table Knights,1600,"dp,math,number theory"
71-B,71,B,Progress Bar,1300,"implementation,math"
71-A,71,A,Way Too Long Words,800,strings
70-E,70,E,Information Reform,2700,"dp,implementation,trees"
70-D,70,D,Professor's task,2700,"data structures,geometry"
70-C,70,C,Lucky Tickets,2200,"binary search,data structures,sortings,two pointers"
70-B,70,B,Text Messaging,1600,"expression parsing,greedy,strings"
70-A,70,A,Cookies,1300,math
69-E,69,E,Subsegments,1800,"data structures,implementation"
69-D,69,D,Dot,1900,"dp,games"
69-C,69,C,Game,2000,implementation
69-B,69,B,Bets,1200,"greedy,implementation"
69-A,69,A,Young Physicist,1000,"implementation,math"
68-E,68,E,Contact,2900,geometry
68-D,68,D,Half-decay tree,2500,"data structures,divide and conquer,dp,math,probabilities"
68-C,68,C,Synchrophasotron,2200,brute force
68-B,68,B,Energy exchange,1600,binary search
68-A,68,A,Irrational problem,1100,"implementation,number theory"
